imdb_id,runtime,budget,reveune,ratings
tt0210945,113,30000000,136706683,7.8
tt0188640,107,1000000,10037390,6.1
tt0096332,171,17000000,10006806,7.3
tt0246989,95,11000000,23430766,5.4
tt0223897,122,40000000,55707411,7.2
tt0074483,96,9000000,46236000,6.8
tt0086383,117,22000000,67642693,6.6
tt0090095,104,2000000,390659,6.6
tt0091225,110,37000000,37962774,4.7
tt0960144,113,90000000,201596308,5.5
tt0120484,90,23000000,185991646,6.1
tt1245112,85,5600000,18469680,6.5
tt0482606,90,9000000,82391145,6.2
tt0068473,109,2000000,46122355,7.7
tt0065377,137,10000000,100489151,6.6
tt0094291,126,15000000,43848069,7.4
tt0120762,88,90000000,304320254,7.6
tt0095174,120,20000000,17637950,6.9
tt0085636,98,2500000,14400000,4.9
tt0338096,86,25000000,27685016,6.0
tt0305669,105,20000000,132675402,5.6
tt1034314,93,7500000,8135031,5.9
tt0910970,98,180000000,521311860,8.4
tt0147612,139,3000000,2807390,7.7
tt0115956,117,46000000,100860818,6.6
tt0171359,112,2000000,1568749,5.9
tt0120199,95,25000000,1614266,5.3
tt0250224,99,13000000,16929123,6.5
tt0046183,77,4000000,87404651,7.3
tt0109402,89,26000000,8009329,5.9
tt0118589,104,22000000,5271666,2.2
tt0367089,81,1500000,11098131,7.3
tt0317303,92,60000000,164433867,5.5
tt0297884,107,13500000,29027914,7.3
tt0318155,90,80000000,68514844,5.7
tt0329691,84,40000000,46546197,4.1
tt0319343,97,32000000,173398518,6.9
tt0309530,101,35000000,20298207,6.2
tt0115783,84,25000000,22611954,5.8
tt0083943,136,18000000,70687344,5.9
tt0083336,115,17000000,10626725,6.3
tt0074751,134,23000000,90614445,5.9
tt0109446,119,45000000,117615211,6.7
tt0318974,137,145000000,25819961,6.0
tt0079116,111,8000000,43000000,7.6
tt0075029,135,3700000,31800000,7.9
tt0338094,99,90000000,182290266,5.0
tt0473308,108,2000000,22179430,7.0
tt0815244,108,16500000,13620075,6.2
tt0866439,101,40000000,84601681,5.9
tt0364751,95,19000000,69631118,5.9
tt0830515,106,200000000,586090727,6.6
tt0077394,107,6800000,26518355,6.3
tt0074958,121,3800000,23689877,8.1
tt0091419,94,25000000,38748395,7.0
tt0116365,110,30000000,29359216,7.1
tt0093693,106,1880006,26713187,6.9
tt0264395,98,50000000,42792561,6.5
tt0402158,128,24000000,11875866,5.9
tt0114436,128,45000000,20350754,4.8
tt0074812,119,9000000,25000000,6.8
tt0086361,93,22000000,64892670,4.6
tt0240462,87,70000000,176104344,4.7
tt0087050,93,800000,14000000,5.7
tt0117008,98,36000000,33459416,6.9
tt0088680,97,4500000,10609321,7.7
tt0089853,82,15000000,10631333,7.7
tt0113987,192,44000000,13681765,7.1
tt0117011,100,25000000,51702483,5.5
tt0186894,106,35000000,36779296,5.7
tt0230011,95,120000000,186053725,6.9
tt0206314,97,23000000,36642838,6.6
tt0119210,118,37000000,6482195,6.4
tt0110955,97,11000000,11439193,6.9
tt0189998,92,8000000,8279017,6.9
tt0180073,124,13500000,7060876,7.3
tt0242445,101,50000000,79958599,5.6
tt0239948,90,22000000,19351569,5.9
tt0110093,123,45000000,61947267,5.3
tt0267287,107,8000000,8826094,6.4
tt0053285,75,6000000,51000000,7.2
tt0083131,106,10000000,85300000,6.9
tt0303361,93,500000,150277,6.6
tt0032910,88,2600000,84300000,7.4
tt0409345,97,3500000,1115493,6.3
tt0105128,100,8000000,17092453,4.9
tt0029843,102,2033000,3981000,7.9
tt0107302,117,9000000,2395231,6.7
tt0054953,158,6000000,28900000,7.5
tt0313911,102,28000000,58795814,5.0
tt0089907,91,4000000,14237000,7.3
tt0080855,219,44000000,3484331,6.8
tt0092618,100,3000000,3221568,7.3
tt0199626,119,12000000,23,5.3
tt0393597,90,15000000,109000000,8.0
tt0082406,82,12000000,29800000,7.3
tt0277027,132,22000000,92542418,7.6
tt0102526,97,8500000,47624253,6.7
tt0245686,91,17700000,30987695,5.9
tt0088814,80,25000000,21288692,6.4
tt0261983,100,1500000,373967,6.4
tt0443536,80,15000000,51053787,6.4
tt0113253,88,5000000,15116634,4.9
tt0235679,93,16000000,68411275,5.8
tt0239395,87,60000000,93375151,5.1
tt0243585,78,120000000,169956806,5.4
tt0093010,119,14000000,320145693,6.9
tt0088944,90,10000000,57500000,6.7
tt0181316,93,65000000,117758500,6.3
tt0120888,95,18000000,123306987,6.8
tt0349205,98,40000000,190212113,5.8
tt0076666,118,3500000,237113184,6.8
tt0120004,110,60000000,33956608,5.8
tt0112508,89,10000000,26488734,6.4
tt0272207,105,6500000,12633747,7.1
tt0328538,100,2000000,4601043,6.8
tt0204313,114,80000000,78000586,5.1
tt0088258,82,2500000,4736202,7.9
tt0080661,105,6500000,31899000,7.1
tt0071577,144,6500000,26533200,6.4
tt0332280,123,29000000,115603229,7.8
tt0065988,139,15000000,31559552,7.6
tt0338135,99,8000000,3432342,7.6
tt0316732,97,25000000,36609966,4.5
tt0065207,155,7700000,21000000,7.7
tt0095497,164,7000000,8373585,7.6
tt0403703,90,20000000,29170410,4.9
tt0335121,102,25000000,30114487,4.8
tt0317676,90,7000000,13818181,2.0
tt0088850,97,20000000,45833132,6.5
tt0103859,117,40000000,70100000,5.5
tt0071230,93,2600000,119500000,7.7
tt0364045,103,45000000,65470529,6.2
tt0056264,178,19000000,13680000,7.3
tt0268995,152,72000000,37317558,6.9
tt0104389,110,11700000,88036683,6.6
tt0255798,84,22000000,84772742,4.8
tt0200027,132,48000000,35743308,6.5
tt0100404,127,22000000,221303188,6.9
tt0315983,126,16500000,16942795,7.5
tt0382077,101,25000000,122644820,6.0
tt0058385,170,17000000,72070731,7.8
tt0071455,123,7000000,79666653,5.9
tt0349710,115,60000000,74541707,6.5
tt0188674,99,600000,4000000,7.1
tt0368933,113,40000000,95149435,5.8
tt0361467,89,15000000,29331068,4.6
tt0091778,91,19000000,40996665,5.7
tt0104558,95,900000,20483423,6.9
tt0100477,77,37931000,27931461,6.9
tt0323033,90,28000000,30016165,5.9
tt0085995,98,15000000,61399552,7.4
tt0104437,89,40000000,58662452,4.8
tt0117589,142,4500000,13417292,8.0
tt0066473,144,25485000,29548291,7.5
tt0054167,101,150000,83957,7.7
tt0360009,102,19250000,8112712,6.5
tt0758794,124,65000000,43545364,7.1
tt0758766,96,40000000,145896422,6.5
tt0098282,103,18000000,46908987,6.9
tt0099253,84,13000000,35763605,5.8
tt0103956,90,13000000,20560255,5.1
tt0066206,172,12000000,89800000,7.9
tt0062467,108,4000000,11000000,7.8
tt0324554,114,30000000,13001257,7.0
tt0053580,167,12000000,7900000,6.9
tt0109190,99,50000000,16671505,6.1
tt0331953,104,8500000,5001655,5.7
tt0048750,99,1200000,7000000,7.1
tt0086955,94,18000000,19265302,3.8
tt0042332,74,2900000,263591415,7.3
tt0116040,115,80000000,159212469,5.9
tt0110657,107,12000000,15826984,4.4
tt0366174,97,20000000,70992898,4.6
tt0091578,97,860000,2451545,6.8
tt0356470,95,19000000,70067909,5.9
tt0387575,87,12000000,24829644,4.8
tt0155975,105,60000000,37141130,4.6
tt0411477,120,85000000,160388063,7.0
tt0091867,117,3000000,20966644,7.3
tt0120696,97,70000000,19870567,5.9
tt0104231,140,60000000,137783840,6.6
tt0765476,90,60000000,50650079,5.0
tt0082495,92,2500000,25533818,6.5
tt0366551,88,9000000,23936908,7.1
tt0396752,97,25000000,122489822,6.5
tt0101917,89,11000000,34872033,4.9
tt0094890,116,17500000,25024919,5.4
tt0082136,95,18000000,72179579,6.3
tt0104694,128,40000000,107458785,7.2
tt0086969,120,12000000,1400000,7.3
tt0082533,91,1000000,17985893,6.6
tt0066808,82,2000000,11833696,7.0
tt0116259,118,38000000,17380126,6.2
tt0099740,93,1500000,5728953,6.0
tt0252501,101,31000000,24185781,6.9
tt0076618,78,1200000,71215869,6.9
tt0814314,123,55000000,168167691,7.6
tt1152836,140,80000000,214104620,7.0
tt1130080,108,22000000,35424826,6.4
tt1130884,138,80000000,294804195,8.1
tt0073812,111,5000000,34251525,6.6
tt0077928,121,2300000,35000000,7.6
tt0313542,127,60000000,80154140,7.1
tt0085407,103,10000000,20766616,7.2
tt0081554,89,10000000,10389003,7.3
tt0089346,115,114,6700000,6.5
tt0095488,93,2500000,1189315,5.9
tt0301470,104,17000000,63102666,5.6
tt0096794,122,31000000,74134790,6.4
tt0151738,107,25000000,84565230,6.0
tt0095271,88,5000000,17768757,5.9
tt0351977,86,56000000,57223890,6.3
tt0033563,64,812000,1600000,7.2
tt0097474,96,5000000,11642254,5.2
tt0117628,96,3500000,9482579,6.0
tt0246544,104,40000000,27053815,4.9
tt0227445,124,68000000,71069884,6.8
tt0329717,116,75000000,51142659,5.3
tt0185371,93,19000000,40846082,5.6
tt0166110,96,10000000,7316658,4.1
tt0104036,112,3705538,62548947,7.2
tt0087781,137,28000000,47951979,7.5
tt0111070,97,22000000,189833357,6.4
tt0277371,89,16000000,66468332,5.7
tt0160009,117,40000000,30199105,5.7
tt0402399,135,30000000,30536013,6.7
tt0094074,90,17000000,19300000,3.7
tt0116908,120,65000000,89456761,6.8
tt0091530,126,24500000,17218023,7.4
tt0120434,93,25000000,36400360,6.0
tt0045793,118,1650000,30500000,7.6
tt0332047,103,30000000,50451307,6.2
tt1139328,128,45000000,60222298,7.2
tt0220506,94,13000000,37664855,4.0
tt0113819,95,15000000,6700000,7.0
tt0400497,101,50000000,66002004,4.8
tt0283111,92,5000000,38275483,6.4
tt0367652,83,22000000,22400154,4.7
tt0091474,119,15000000,8620929,7.2
tt0249478,89,75000000,54249294,5.6
tt0405325,100,35000000,86369815,6.2
tt0421239,85,26000000,57891803,6.4
tt0034248,99,1800000,4500000,7.4
tt0235737,103,18000000,676698,7.1
tt0211443,91,11000000,16000000,4.4
tt0080120,93,4000000,22490039,7.6
tt0192614,106,15000000,35007180,5.6
tt0091757,124,40000000,1641825,6.1
tt0096787,89,13800000,27100027,6.8
tt0096071,98,7000000,19595031,6.5
tt0086984,114,10000000,8801940,6.8
tt0455957,114,50000000,9448082,6.9
tt0301727,98,35866397,20217080,7.9
tt0113845,103,60000000,35431113,5.7
tt0078723,113,35000000,31755742,5.8
tt0082348,140,11000000,34967437,7.4
tt0256415,108,30000000,180622424,6.2
tt0055184,124,4000000,8200000,7.3
tt0086617,115,6000000,1317657,7.1
tt0080360,102,15000000,19853892,6.9
tt0116778,113,27000000,25023434,6.9
tt0275847,85,80000000,145771527,7.2
tt0128445,93,9000000,17096053,7.7
tt0303816,93,1500000,30553394,5.6
tt0122718,110,40000000,54682547,6.2
tt0257756,115,42000000,63781810,6.4
tt0070707,89,2000000,18344729,7.2
tt0097123,104,19000000,18254702,7.9
tt0421729,99,40000000,138259062,4.7
tt0118747,123,28000000,14051384,4.9
tt0104409,93,5000000,12534961,5.5
tt0059243,160,12000000,25333333,7.2
tt0057193,163,9400000,60000000,7.5
tt0070518,106,4638783,11000000,7.3
tt0076009,118,14000000,30749142,3.8
tt0111127,95,13000000,7820688,6.7
tt0099044,95,38000000,153518974,5.9
tt0111686,112,14000000,18090181,6.4
tt0937237,90,5000000,782102,6.1
tt0164181,99,12000000,21133087,7.0
tt0289992,130,50000000,38955598,7.6
tt0171363,113,80000000,91188905,5.0
tt0424095,85,149000000,64459316,6.6
tt0043949,171,8250000,30000000,7.2
tt0124298,112,35000000,40263020,6.6
tt0068555,88,2000000,18016290,6.8
tt0795421,108,52000000,609841637,6.4
tt0241025,141,23000000,16123851,6.2
tt0401233,101,10000000,1461989,7.0
tt0302886,91,24000000,87055349,7.1
tt0368578,95,32000000,97918663,4.7
tt0372237,105,35000000,68915888,5.9
tt0083791,93,15000000,40577001,7.2
tt0082085,108,18000000,12000000,7.4
tt0089881,162,11500000,4069653,8.2
tt0082432,112,3000000,11740000,7.4
tt0417001,98,30000000,58405313,5.9
tt0093507,106,22000000,17336370,5.4
tt0424205,116,22000000,17709155,7.7
tt0405821,141,6000000,1530216,6.1
tt0425061,110,80000000,230685453,6.5
tt0111301,102,35000000,99423521,3.9
tt0974554,112,13000000,14894347,6.7
tt0115433,103,54000000,320689294,5.7
tt0120694,86,17000000,55041738,5.7
tt0190865,124,75000000,215663859,5.9
tt0329774,101,60000000,71073932,4.4
tt0418819,93,15000000,46770602,6.2
tt0120917,78,100000000,169327687,7.3
tt0092675,92,1500000,11806119,6.8
tt0180052,95,100000000,7103973,3.8
tt0056217,123,3200000,8000000,8.1
tt1095217,122,25000000,10589102,6.6
tt0120008,87,30000000,19204929,6.2
tt0084649,82,7000000,14665733,7.6
tt0049934,208,6000000,12500000,6.8
tt0339291,108,140000000,209073645,6.8
tt0138524,100,60000000,119940815,6.2
tt0077416,183,15000000,50000000,8.1
tt0114287,139,28000000,31596911,6.9
tt0089175,106,9000000,24922237,7.1
tt0480025,101,2380000,8176544,7.7
tt0482603,81,37000000,63800345,4.5
tt0375210,101,10000000,91196419,5.5
tt1093370,145,2300000,4600000,7.9
tt0120873,131,60000000,102367405,6.5
tt0107387,92,900000,8556940,4.8
tt0253867,84,43000000,68696770,5.2
tt0051622,94,700000,3000000,7.1
tt0360201,98,31000000,41512007,6.3
tt0118607,155,36000000,74000000,7.3
tt0804461,105,20000000,16974459,6.8
tt0345950,87,30000000,140161792,7.0
tt0078480,88,1000000,3713768,7.6
tt0072081,113,5000000,41833347,7.1
tt0271946,87,25697387,3849941,5.8
tt0190374,107,35000000,15185241,3.6
tt0077745,115,3500000,24046533,7.4
tt0172684,185,1530000,15306000,7.7
tt0110971,128,40000000,24332324,6.2
tt0113010,91,50000000,11534477,4.3
tt0113347,116,10000000,23574130,6.3
tt0113451,95,50000000,9851610,5.3
tt0089092,108,40000000,12303411,6.9
tt0377062,113,45000000,21009180,6.1
tt0265298,88,15000000,52970014,5.4
tt0090863,119,13800000,52293982,7.0
tt0113362,135,35000000,15000000,7.1
tt0087597,101,15000000,28733290,6.7
tt0070608,83,15000000,32056467,7.6
tt0102603,109,35000000,23562716,6.5
tt0264935,120,50000000,56714147,6.2
tt0089941,111,9000000,7936012,7.2
tt0094142,88,14000000,57915972,6.3
tt0056085,162,15000000,50000000,7.1
tt1132626,92,10800000,113857533,5.8
tt0426592,85,35000000,25871834,4.5
tt0964185,127,15000000,113221,6.8
tt0144120,89,25000000,50671850,5.4
tt0102558,94,40000000,8479793,5.1
tt0076716,113,3500000,16000000,6.4
tt0067927,99,1300000,72266306,7.2
tt0116707,78,13000000,4619014,5.4
tt0096487,107,13000000,44726644,6.9
tt0378109,110,50000000,44434439,5.8
tt0108358,130,25000000,56505065,7.8
tt0119282,93,85000000,252712101,7.3
tt0146309,145,80000000,34566746,7.3
tt0096734,101,18000000,36602000,6.9
tt0119978,135,40000000,45916769,7.2
tt0089469,94,25000000,15502112,6.5
tt0080487,98,6000000,39846344,7.3
tt0203019,129,32000000,48814909,7.2
tt0238546,101,35000000,45479110,5.3
tt0114194,98,8,16,6.5
tt0106950,95,8000000,6739141,5.9
tt0305711,95,18000000,101564935,5.5
tt0043274,75,3000000,572000000,7.4
tt0493430,95,11000000,72778712,7.0
tt0245562,134,115000000,77628265,6.1
tt0079417,105,8000000,106260000,7.8
tt0260866,113,50000000,100020092,6.3
tt0084503,95,12000000,22244207,8.1
tt0114214,107,32000000,18552460,6.4
tt0144528,106,84000000,123307945,4.4
tt0388139,90,2000000,120620,7.3
tt0758774,128,70000000,113280098,7.1
tt0095687,108,20000000,13854000,5.3
tt0115857,107,50000000,60209334,5.7
tt0838283,98,65000000,128107642,6.9
tt0233142,125,62000000,18720175,6.0
tt0106701,94,35000000,117270765,5.6
tt0369226,96,20000000,10442808,2.4
tt0103759,96,1000000,2019469,7.1
tt0095489,69,12300000,84460846,7.4
tt0264616,100,11000000,13110448,7.2
tt0098273,113,19000000,110879513,6.8
tt0381707,109,37000000,113086475,5.6
tt1014759,108,200000000,1025491110,6.4
tt0114825,100,14000000,19800000,4.6
tt0120889,113,85000000,71485043,7.0
tt0111756,191,63000000,25052000,6.7
tt0887912,131,15000000,42000000,7.6
tt1125849,109,6000000,44703995,7.9
tt0811138,87,62000000,41819064,3.8
tt1185834,98,8500000,68282844,5.9
tt0981227,89,9000000,32973937,6.6
tt0369436,88,80000000,163733697,5.6
tt1226273,117,80000000,74901339,6.6
tt0061452,131,12000000,41744718,5.2
tt0144964,87,25000000,15843608,4.6
tt0192731,97,14000000,38574362,4.3
tt0160916,95,50000000,58900031,6.0
tt0451079,88,85000000,297138014,6.8
tt0103247,107,14000000,34793160,6.7
tt0418753,92,2000000,653621,6.7
tt0055254,79,4000000,215880014,7.2
tt0095776,74,31000000,74151346,6.7
tt0119784,93,1000000,91549,6.0
tt0115994,88,2300000,49620,5.9
tt0472033,79,30000000,48428063,7.1
tt0416044,120,18000000,26527510,7.2
tt0326769,110,24000000,23510601,4.6
tt0119304,93,15000000,10443316,5.1
tt0077681,89,230000,25000000,6.3
tt0075066,103,6000000,33833201,7.2
tt1146325,135,14000000,25000000,5.7
tt0279493,86,25000000,41604473,5.8
tt0338459,84,38000000,197011982,4.2
tt0377091,90,500000,603943,7.2
tt0425637,150,80341000,127814609,7.4
tt0086927,105,6000000,38435947,6.3
tt0026752,132,1950000,4460000,7.7
tt0066817,117,20000000,17900000,7.1
tt0971209,98,14000000,22852638,6.5
tt1175506,114,25000000,2336172,6.7
tt1010048,120,15000000,377910544,8.0
tt1046997,160,45000000,9323833,6.1
tt0876563,100,41677699,187479518,7.7
tt0489237,106,20000000,47738099,6.2
tt0834001,92,35000000,91353501,6.6
tt0926084,146,250000000,954305868,7.7
tt1201607,130,125000000,1342000000,8.1
tt0351817,129,5000000,7338987,8.1
tt0117666,135,1000000,24475416,8.0
tt0202470,105,57000000,16991902,6.3
tt0098320,109,5000000,16554699,5.5
tt0470705,102,4000000,8059140,6.1
tt0076141,94,3400000,31063038,6.7
tt0412536,133,20000000,13204291,6.7
tt1225822,92,8000000,10848783,6.1
tt0808399,103,14700000,8049666,6.3
tt1019452,105,7000000,31430334,7.0
tt0268397,83,25000000,80936232,6.0
tt0210234,84,30000000,133949270,6.1
tt0181739,95,75000000,13596911,6.3
tt0077588,118,5500000,24000000,6.4
tt0119832,102,24000000,2642983,5.8
tt0156934,133,64000000,74608570,5.2
tt0852713,97,25000000,70442940,5.5
tt0092699,133,20000000,51249404,7.2
tt0119906,94,12000000,4000000,5.6
tt0315824,88,50000000,6808550,4.9
tt1196340,100,10000000,55089,6.6
tt0367085,86,16000000,14822346,4.5
tt0098180,105,16000000,4192440,5.2
tt0800308,115,20000000,20211394,6.7
tt0449086,117,30000000,251495,5.2
tt0089913,126,28000000,358574,5.3
tt0093278,107,55000000,14375181,4.4
tt0076504,92,6000000,14717854,5.8
tt0117477,102,3000000,2503829,7.4
tt0087003,84,8000000,10600497,7.4
tt0446046,108,30000000,34742066,6.6
tt0089604,100,2410000,10755447,5.3
tt0261289,100,29000000,16930185,5.3
tt0291502,89,10000000,598645,3.6
tt0443431,92,500000,745327,4.9
tt1213012,88,20000000,39300000,5.2
tt1151359,104,9000000,985117,6.4
tt0416212,114,11000000,38105395,7.3
tt0858479,95,7000000,10569964,6.1
tt0912593,102,2000000,1431623,8.2
tt0092718,94,1800000,31623833,6.8
tt0942903,97,7000000,8900000,7.4
tt0800240,107,25000000,17741298,6.1
tt0848557,95,2000000,5364858,5.6
tt1059786,118,80000000,178066569,6.6
tt0467197,100,35000000,85416905,5.4
tt0397892,98,150000000,309979994,6.8
tt0450314,102,20500000,10089373,5.9
tt0780607,103,50000,249905,6.1
tt0106233,91,2600000,2850263,6.3
tt0419843,97,10000000,17500000,6.4
tt0283503,99,8000000,458232,6.3
tt0423169,96,2000000,622806,6.6
tt0862846,102,5000000,16174377,6.8
tt0455538,110,27000000,17286299,6.4
tt0482572,130,30000000,31148328,6.6
tt0105219,95,10000000,14356479,6.3
tt0102915,79,8000000,2275557,6.1
tt0089908,109,25000000,11137801,6.7
tt0850253,99,8000000,908847,6.7
tt0409459,163,130000000,185258983,7.6
tt0814022,99,45000000,42487390,5.4
tt0435680,89,994000,165000,6.8
tt0884224,106,5000000,1296184,5.6
tt0780516,108,20000000,6819587,6.8
tt0360323,107,8000000,143451,6.3
tt0758746,97,19000000,91379051,5.5
tt1205489,116,33000000,269958228,8.1
tt0790623,97,5000000,346592,6.2
tt0285441,172,1934000,3786801,7.5
tt0479537,115,18000000,1196307,6.7
tt0490181,111,8000000,2033165,5.2
tt0845046,96,4000000,6870249,7.0
tt0417433,108,26000000,17496992,5.9
tt0947802,110,20000000,27640028,6.1
tt0072856,80,300000,8000000,6.2
tt0988047,114,22000000,23530831,7.0
tt1139797,115,4000000,10785801,7.9
tt0481536,107,12000000,43493123,6.6
tt0408524,113,30000000,34252847,5.8
tt0083929,90,4500000,27092880,7.2
tt1091617,90,3500000,7700000,3.7
tt0854678,106,1000000,274661,7.5
tt0262396,90,4000000,18591272,6.0
tt0310281,91,6000000,18750246,7.2
tt0396652,98,25000000,27645491,6.0
tt1129442,104,30000000,108979549,6.1
tt1034331,101,60000000,73174566,6.0
tt0889588,125,40000000,7400000,7.0
tt0290332,93,7000000,10229331,4.8
tt0390022,118,30000000,61255921,7.2
tt0168786,120,12500000,23367586,7.3
tt0808151,138,150000000,356613439,6.7
tt0465580,111,38000000,45465299,6.1
tt0483607,108,30000000,22211426,6.0
tt0804516,98,8000000,7766240,5.9
tt0796366,127,150000000,385680446,7.9
tt0335559,95,17000000,16980098,5.6
tt0211933,84,86000000,14373825,6.5
tt0492619,85,79000,245000,6.3
tt0494652,114,35000000,43650785,5.5
tt0395119,145,24000000,23321954,6.1
tt0244000,94,35000000,13678913,6.0
tt0303933,118,20000000,57588485,5.8
tt0443295,90,45000000,72028752,5.5
tt0484111,93,15000000,20380,5.8
tt1101026,123,2000000,38135878,6.8
tt0489037,92,1000000,1678874,7.7
tt0093560,82,12000000,3769990,7.1
tt0790686,110,35000000,72436439,6.1
tt1135985,109,19000000,18755936,6.5
tt0210382,113,16000000,109130,5.9
tt0269095,108,40000000,22433915,6.1
tt0323944,94,6000000,2944752,7.1
tt0315297,97,50000000,25195000,5.3
tt1046163,101,20000000,36620508,5.9
tt0091369,101,25000000,12729917,7.4
tt0970411,90,55000000,17869048,6.5
tt0879843,118,5200000,14723313,7.0
tt0183992,91,1,3478368,6.1
tt0906665,121,3800000,2725258,6.2
tt0948530,102,560000,1500000,7.2
tt0082031,97,7000000,95461682,6.9
tt0395495,111,25000000,16158487,6.0
tt1130988,96,6000000,276891,7.1
tt0492956,110,22000000,147880543,6.1
tt0115734,91,7000000,560069,7.0
tt0299172,76,110000000,103951461,5.3
tt0365125,89,15000000,1914166,5.1
